monika_kumari_video1.webm.mp4,15478,CALM:60.311325 | HAPPY:30.811258 | SURPRISED:6.83765 | FEAR:6.1163235 | CONFUSED:4.037403 | SAD:2.5729861 | ANGRY:1.1396593 | DISGUSTED:0.6511458 | ,width: 0.22091646 | height: 0.5308243left: 0.42057228 | top: 0.3190444
monika_kumari_video1.webm.mp4,15939,CALM:93.14525 | SURPRISED:6.501304 | FEAR:5.9548926 | HAPPY:3.482139 | SAD:2.3556385 | CONFUSED:1.0505921 | ANGRY:0.55227166 | DISGUSTED:0.40519512 | ,width: 0.22065249 | height: 0.52557933left: 0.4224043 | top: 0.31082594
rajeev_soni_video2.webm.mp4,0,CALM:74.88395 | CONFUSED:22.654871 | SURPRISED:6.299588 | FEAR:5.9127355 | SAD:2.5455036 | HAPPY:0.50713325 | ANGRY:0.3635402 | DISGUSTED:0.17300333 | ,width: 0.19280024 | height: 0.44325617left: 0.42828855 | top: 0.2967534
rajeev_soni_video2.webm.mp4,481,CALM:76.82717 | CONFUSED:10.305147 | HAPPY:7.3879666 | SURPRISED:6.561614 | FEAR:6.0375447 | SAD:2.6851463 | ANGRY:2.266716 | DISGUSTED:0.57520175 | ,width: 0.19921665 | height: 0.484946left: 0.43599397 | top: 0.263762
rajeev_soni_video2.webm.mp4,997,CALM:93.367455 | SURPRISED:6.3209867 | FEAR:5.937205 | SAD:3.4769297 | ANGRY:1.0220188 | CONFUSED:0.96005434 | HAPPY:0.45049524 | DISGUSTED:0.42499715 | ,width: 0.19429025 | height: 0.45041484left: 0.44429937 | top: 0.2818219
rajeev_soni_video2.webm.mp4,1479,CALM:85.8588 | SURPRISED:6.4514027 | FEAR:6.030322 | CONFUSED:4.977649 | SAD:3.5647702 | ANGRY:2.6943674 | DISGUSTED:1.1240318 | HAPPY:0.88939613 | ,width: 0.20183459 | height: 0.46886528left: 0.45689955 | top: 0.27771786
rajeev_soni_video2.webm.mp4,1995,CALM:95.11589 | SURPRISED:6.3196673 | FEAR:5.9360924 | SAD:2.584781 | CONFUSED:1.4733177 | ANGRY:0.76162475 | DISGUSTED:0.68539464 | HAPPY:0.3344229 | ,width: 0.20873003 | height: 0.49632928left: 0.44614857 | top: 0.2711466
rajeev_soni_video2.webm.mp4,2476,CALM:80.37345 | CONFUSED:8.713856 | SURPRISED:6.461309 | FEAR:6.035174 | SAD:5.766671 | ANGRY:1.4755957 | DISGUSTED:0.9802257 | HAPPY:0.4405189 | ,width: 0.20727643 | height: 0.47789884left: 0.45189175 | top: 0.27377844
rajeev_soni_video2.webm.mp4,2992,CONFUSED:42.53781 | CALM:39.88266 | SAD:11.8906 | SURPRISED:6.4792743 | FEAR:5.957935 | DISGUSTED:1.9501001 | ANGRY:1.8483198 | HAPPY:0.39818218 | ,width: 0.20347977 | height: 0.48763654left: 0.44965324 | top: 0.27828586
rajeev_soni_video2.webm.mp4,3474,CONFUSED:79.61239 | CALM:11.681057 | SURPRISED:6.57533 | FEAR:6.008585 | SAD:3.8001235 | DISGUSTED:2.0727384 | ANGRY:1.1148936 | HAPPY:0.41950935 | ,width: 0.21106243 | height: 0.5121794left: 0.44673973 | top: 0.26580307
rajeev_soni_video2.webm.mp4,3990,CALM:83.33964 | CONFUSED:8.600759 | SURPRISED:6.5113807 | FEAR:5.989688 | HAPPY:3.2244973 | SAD:2.7677903 | ANGRY:1.2959064 | DISGUSTED:0.9048046 | ,width: 0.21205941 | height: 0.50264317left: 0.44454247 | top: 0.265743
rajeev_soni_video2.webm.mp4,4472,CALM:67.86473 | DISGUSTED:14.4743185 | SAD:6.808193 | SURPRISED:6.6252427 | FEAR:6.118785 | ANGRY:4.168658 | CONFUSED:2.3050363 | HAPPY:1.4014769 | ,width: 0.19746141 | height: 0.4756029left: 0.44479173 | top: 0.28975397
rajeev_soni_video2.webm.mp4,4988,CALM:44.8768 | CONFUSED:37.27167 | SURPRISED:8.770147 | HAPPY:6.4262033 | FEAR:6.2531486 | SAD:3.2470555 | ANGRY:1.7869849 | DISGUSTED:1.4282259 | ,width: 0.20441875 | height: 0.49755013left: 0.4395368 | top: 0.26476118
rajeev_soni_video2.webm.mp4,5469,CALM:66.71722 | CONFUSED:20.569202 | SURPRISED:8.17182 | FEAR:6.412033 | SAD:4.017558 | ANGRY:1.2436485 | DISGUSTED:1.1609396 | HAPPY:1.0493693 | ,width: 0.21276465 | height: 0.5089708left: 0.44255596 | top: 0.25207874
rajeev_soni_video2.webm.mp4,5985,CONFUSED:89.73369 | SURPRISED:6.66292 | FEAR:6.006111 | SAD:4.709031 | CALM:2.5382552 | ANGRY:0.3894318 | HAPPY:0.3526611 | DISGUSTED:0.16094255 | ,width: 0.21890831 | height: 0.5152123left: 0.435989 | top: 0.23593535
rajeev_soni_video2.webm.mp4,6467,CALM:28.881332 | HAPPY:17.61639 | CONFUSED:16.001467 | SAD:15.534365 | SURPRISED:10.418948 | ANGRY:7.7479525 | FEAR:6.8682947 | DISGUSTED:5.9275727 | ,width: 0.21305418 | height: 0.5194124left: 0.45222133 | top: 0.21997824
rajeev_soni_video2.webm.mp4,6983,CONFUSED:61.511482 | CALM:28.113483 | SURPRISED:6.465248 | FEAR:5.963766 | SAD:4.303053 | HAPPY:2.1291146 | ANGRY:1.7505652 | DISGUSTED:0.81740916 | ,width: 0.21153021 | height: 0.50076616left: 0.4507896 | top: 0.23652759
rajeev_soni_video2.webm.mp4,7499,CONFUSED:62.40954 | CALM:25.18967 | SURPRISED:6.8754053 | FEAR:6.0600324 | SAD:5.9719853 | ANGRY:1.8997692 | HAPPY:0.8297826 | DISGUSTED:0.5570825 | ,width: 0.21159068 | height: 0.5006933left: 0.4558324 | top: 0.22852452
rajeev_soni_video2.webm.mp4,7981,CALM:50.04927 | SAD:12.060788 | CONFUSED:10.62575 | SURPRISED:9.455659 | ANGRY:9.3842 | FEAR:8.990798 | DISGUSTED:2.5639412 | HAPPY:2.5013459 | ,width: 0.20968914 | height: 0.49993524left: 0.45105267 | top: 0.230847
rajeev_soni_video2.webm.mp4,8497,SAD:95.73071 | CALM:31.639343 | SURPRISED:8.614087 | FEAR:7.504626 | CONFUSED:6.2607846 | ANGRY:3.2657344 | DISGUSTED:1.4592137 | HAPPY:0.94183487 | ,width: 0.21126118 | height: 0.47571537left: 0.45179206 | top: 0.23680623
rajeev_soni_video2.webm.mp4,8978,CONFUSED:56.18873 | CALM:29.589579 | SURPRISED:9.14924 | FEAR:6.632564 | ANGRY:2.776118 | HAPPY:2.646725 | SAD:2.6373239 | DISGUSTED:0.61142623 | ,width: 0.21071777 | height: 0.473863left: 0.45148888 | top: 0.24902654
rajeev_soni_video2.webm.mp4,9495,CONFUSED:76.20572 | SURPRISED:14.185365 | ANGRY:7.4359865 | FEAR:6.0114937 | CALM:3.0832176 | SAD:2.2932768 | HAPPY:1.3282529 | DISGUSTED:0.5740332 | ,width: 0.21346875 | height: 0.49177906left: 0.44231978 | top: 0.24188733
rajeev_soni_video2.webm.mp4,9976,CALM:87.60053 | CONFUSED:7.7735004 | SURPRISED:6.786552 | FEAR:6.012741 | SAD:2.4328604 | ANGRY:1.1275855 | DISGUSTED:1.0010458 | HAPPY:0.21445374 | ,width: 0.21348257 | height: 0.47895932left: 0.44597298 | top: 0.2487192
rajeev_soni_video2.webm.mp4,10492,CALM:75.134834 | SAD:12.261598 | SURPRISED:6.871025 | FEAR:6.1047516 | CONFUSED:5.457961 | ANGRY:2.7859423 | DISGUSTED:1.3612982 | HAPPY:0.51649266 | ,width: 0.20688419 | height: 0.45111102left: 0.454593 | top: 0.28281978
rajeev_soni_video2.webm.mp4,10974,CONFUSED:56.777817 | SAD:22.040035 | CALM:14.731688 | SURPRISED:7.305649 | FEAR:6.5158277 | ANGRY:3.6357112 | DISGUSTED:2.0323234 | HAPPY:1.3447527 | ,width: 0.21652079 | height: 0.47955024left: 0.47220868 | top: 0.24594888
rajeev_soni_video2.webm.mp4,11490,SAD:99.75591 | CONFUSED:17.671656 | CALM:8.045679 | SURPRISED:6.558632 | FEAR:6.166475 | ANGRY:2.0598528 | DISGUSTED:1.3058814 | HAPPY:0.7240569 | ,width: 0.21944419 | height: 0.48804814left: 0.46981964 | top: 0.24440469
rajeev_soni_video2.webm.mp4,11971,CONFUSED:81.86337 | SURPRISED:8.1803255 | FEAR:6.701361 | CALM:6.541863 | SAD:3.312165 | ANGRY:1.2451391 | DISGUSTED:0.97348106 | HAPPY:0.80273056 | ,width: 0.20154552 | height: 0.45561117left: 0.45727843 | top: 0.28111887
rajeev_soni_video2.webm.mp4,12488,SAD:53.5489 | CONFUSED:27.495533 | CALM:25.342226 | FEAR:8.148965 | SURPRISED:7.3389993 | HAPPY:5.6928396 | DISGUSTED:4.1994357 | ANGRY:2.302326 | ,width: 0.2091093 | height: 0.4590114left: 0.45089978 | top: 0.263492
rajeev_soni_video2.webm.mp4,12969,CALM:35.884243 | SAD:19.129051 | ANGRY:17.11748 | CONFUSED:16.936968 | SURPRISED:7.05688 | DISGUSTED:7.0535393 | FEAR:6.597054 | HAPPY:3.0140374 | ,width: 0.20761509 | height: 0.45870778left: 0.45153326 | top: 0.26300243
rajeev_soni_video2.webm.mp4,13485,CONFUSED:46.023933 | ANGRY:19.974972 | SAD:15.965006 | CALM:8.8168335 | SURPRISED:6.9180875 | FEAR:6.81127 | DISGUSTED:3.4225988 | HAPPY:3.040033 | ,width: 0.20537701 | height: 0.46724913left: 0.4517428 | top: 0.26189694
rajeev_soni_video2.webm.mp4,13967,ANGRY:48.965218 | DISGUSTED:13.307328 | CALM:10.634374 | SURPRISED:9.291983 | HAPPY:8.059389 | FEAR:7.14943 | CONFUSED:5.9664416 | SAD:4.264189 | ,width: 0.21033831 | height: 0.49212343left: 0.4558754 | top: 0.26132262
rajeev_soni_video2.webm.mp4,14483,ANGRY:31.603533 | DISGUSTED:21.212309 | CALM:18.168865 | CONFUSED:15.543124 | SURPRISED:8.309267 | FEAR:6.6544824 | HAPPY:5.8228707 | SAD:2.880021 | ,width: 0.21301603 | height: 0.4915992left: 0.45772487 | top: 0.250186
rajeev_soni_video2.webm.mp4,14999,CONFUSED:70.01213 | CALM:16.712744 | SURPRISED:6.8367777 | FEAR:6.443372 | SAD:3.6083162 | DISGUSTED:2.8609037 | ANGRY:2.7442048 | HAPPY:1.3524296 | ,width: 0.2150484 | height: 0.47618225left: 0.45852822 | top: 0.2572155
rajeev_soni_video2.webm.mp4,15481,ANGRY:46.508266 | DISGUSTED:29.821297 | CALM:8.845396 | SURPRISED:6.9002666 | FEAR:6.2130957 | CONFUSED:4.8715124 | SAD:4.281276 | HAPPY:2.8532279 | ,width: 0.21734543 | height: 0.4998113left: 0.4640525 | top: 0.24287169
rajeev_soni_video2.webm.mp4,15997,CONFUSED:55.6405 | CALM:34.528267 | SURPRISED:6.836136 | FEAR:6.1556997 | SAD:2.7741318 | HAPPY:2.2019017 | ANGRY:2.0945911 | DISGUSTED:1.845075 | ,width: 0.21496277 | height: 0.4875342left: 0.45871288 | top: 0.25864822
rajeev_soni_video2.webm.mp4,16478,SAD:98.802055 | DISGUSTED:12.881274 | ANGRY:9.531519 | CALM:8.517386 | FEAR:7.270429 | SURPRISED:7.047151 | CONFUSED:4.5523834 | HAPPY:2.0044246 | ,width: 0.2123229 | height: 0.49689642left: 0.4562676 | top: 0.25372192
rajeev_soni_video2.webm.mp4,16994,CONFUSED:37.470333 | CALM:25.65494 | DISGUSTED:12.096104 | ANGRY:9.16582 | HAPPY:7.9037123 | SURPRISED:7.8508883 | FEAR:6.539921 | SAD:3.3320255 | ,width: 0.20734711 | height: 0.46473286left: 0.4553102 | top: 0.26869938
rajeev_soni_video2.webm.mp4,17476,CONFUSED:50.422203 | DISGUSTED:12.5311985 | CALM:11.479285 | SURPRISED:7.71887 | HAPPY:7.128443 | FEAR:7.1020274 | SAD:5.8266377 | ANGRY:5.530021 | ,width: 0.20848723 | height: 0.46412116left: 0.45354247 | top: 0.26334238
rajeev_soni_video2.webm.mp4,17992,CALM:25.887665 | CONFUSED:18.476341 | DISGUSTED:17.610022 | HAPPY:16.873653 | SURPRISED:8.0705185 | ANGRY:7.5428314 | FEAR:6.9735675 | SAD:6.174401 | ,width: 0.20969161 | height: 0.47522944left: 0.45615467 | top: 0.27015936
rajeev_soni_video2.webm.mp4,18474,CALM:55.84805 | DISGUSTED:17.122858 | ANGRY:7.648106 | HAPPY:7.5901403 | SURPRISED:6.991423 | FEAR:6.4367423 | CONFUSED:5.1190333 | SAD:3.6541727 | ,width: 0.21205083 | height: 0.47635308left: 0.46634442 | top: 0.2662971
rajeev_soni_video2.webm.mp4,18990,CALM:82.04821 | CONFUSED:9.984703 | SURPRISED:6.588334 | FEAR:6.0716124 | SAD:2.942717 | HAPPY:2.793499 | ANGRY:0.897634 | DISGUSTED:0.8386966 | ,width: 0.21286479 | height: 0.47424942left: 0.46475816 | top: 0.26355913
rajeev_soni_video2.webm.mp4,19471,CALM:76.094666 | CONFUSED:7.6609516 | SURPRISED:6.7356253 | FEAR:6.142177 | HAPPY:5.963243 | SAD:3.9874873 | ANGRY:2.4235911 | DISGUSTED:1.7594019 | ,width: 0.21345004 | height: 0.48703054left: 0.46164337 | top: 0.26342553
rajeev_soni_video2.webm.mp4,19987,CALM:51.761757 | SAD:34.945793 | CONFUSED:7.503596 | ANGRY:7.226845 | SURPRISED:7.193041 | FEAR:6.9754667 | DISGUSTED:4.2186837 | HAPPY:2.4235053 | ,width: 0.1944437 | height: 0.44676125left: 0.46197358 | top: 0.28417605
rajeev_soni_video2.webm.mp4,20469,CALM:40.341064 | DISGUSTED:16.048944 | CONFUSED:12.001732 | SAD:10.905681 | HAPPY:9.387934 | SURPRISED:7.8522625 | FEAR:6.9755325 | ANGRY:4.6075287 | ,width: 0.21068926 | height: 0.4967816left: 0.4594512 | top: 0.25484475
rajeev_soni_video2.webm.mp4,20985,HAPPY:22.355087 | CONFUSED:21.367134 | CALM:21.158066 | ANGRY:13.911973 | DISGUSTED:12.490873 | SURPRISED:7.9557548 | FEAR:6.830622 | SAD:3.4000444 | ,width: 0.19932728 | height: 0.45125392left: 0.4392611 | top: 0.2789478
rajeev_soni_video2.webm.mp4,21467,CALM:30.294462 | HAPPY:17.831253 | DISGUSTED:14.147754 | SAD:12.192456 | ANGRY:9.679536 | FEAR:9.002605 | SURPRISED:8.675478 | CONFUSED:4.162549 | ,width: 0.19949427 | height: 0.47581363left: 0.43866235 | top: 0.26429504
rajeev_soni_video2.webm.mp4,21983,CALM:55.373013 | DISGUSTED:22.60896 | HAPPY:7.6715307 | SURPRISED:7.2597685 | FEAR:6.8127775 | CONFUSED:4.467652 | SAD:3.354721 | ANGRY:2.4509826 | ,width: 0.19627619 | height: 0.4580589left: 0.44587326 | top: 0.27235392
rajeev_soni_video2.webm.mp4,22499,DISGUSTED:31.255468 | CALM:20.98682 | CONFUSED:17.847738 | ANGRY:10.352205 | SURPRISED:8.387292 | FEAR:7.6272597 | HAPPY:5.499689 | SAD:5.05873 | ,width: 0.19697161 | height: 0.46274266left: 0.44103003 | top: 0.27583802
rajeev_soni_video2.webm.mp4,22980,DISGUSTED:45.62072 | HAPPY:17.393726 | CALM:11.345534 | ANGRY:10.780188 | SURPRISED:8.543248 | FEAR:6.9778004 | CONFUSED:4.765716 | SAD:3.463943 | ,width: 0.19388065 | height: 0.45113322left: 0.44240332 | top: 0.2771909
rajeev_soni_video2.webm.mp4,23496,CALM:44.695316 | HAPPY:16.172037 | DISGUSTED:14.892951 | ANGRY:7.4963913 | SURPRISED:7.404577 | FEAR:6.927643 | CONFUSED:5.679079 | SAD:5.142876 | ,width: 0.2050745 | height: 0.46511722left: 0.45389718 | top: 0.27389288
rajeev_soni_video2.webm.mp4,23978,HAPPY:83.99999 | SURPRISED:6.7858787 | FEAR:6.5095057 | CALM:5.1849084 | SAD:3.4816856 | CONFUSED:1.8317074 | ANGRY:1.4611608 | DISGUSTED:1.3943748 | ,width: 0.20300388 | height: 0.45827755left: 0.45140615 | top: 0.2732889
